time,norm,mean_x,mean_y,mean_z,mean_r,kinetic_energy,potential_energy,total_energy,captured_probability,reflected_probability,transmitted_probability
0.4,0.9348233105173371,-23.290138180175965,3.020866621991206e-15,3.254813814276125e-15,23.627114371152715,0.3206737076764173,-0.04469033614235215,0.27598337153406516,1.6431852099922627e-09,0.5847413416438151,0.35008196723033674
0.41000000000000003,0.9339547201870945,-23.27119137959864,3.2263670960770236e-15,3.332800619550341e-15,23.607814720347754,0.32045102645984563,-0.04464091171187958,0.2758101147479661,1.8125294243473166e-09,0.58482898621763,0.34912573215693504
0.42,0.9331001945541075,-23.252670206374408,3.326293483253317e-15,3.4251863317205477e-15,23.588945098631644,0.32023173680142736,-0.044592030601407144,0.2756397062000202,1.994096627395946e-09,0.5849296162327915,0.3481705763272194
0.43,0.9322591532959487,-23.234556611075547,3.2820749408870212e-15,3.475001007322693e-15,23.57048728959961,0.32001567257128444,-0.04454367157740764,0.2754720009938768,2.1883823742823404e-09,0.5850426495472745,0.34721650156029205
0.44,0.9314310487624624,-23.21683357542505,3.3900114590666002e-15,3.524181687931498e-15,23.552424117244186,0.31980267757510106,-0.04449581458137091,0.27530686299373014,2.3958842492223794e-09,0.5851675367506898,0.3462635096158884
0.45,0.9306153636089384,-23.199485036694412,3.503071970946734e-15,3.56318522706595e-15,23.53473936969094,0.319592604813031,-0.04444844064583133,0.27514416416719967,2.617101460049713e-09,0.5853037587937953,0.34531160219804163
0.46,0.929811608634902,-23.182495818743426,3.515601142369218e-15,3.671478081020231e-15,23.517417729633273,0.3193853158025669,-0.04440153181759915,0.27498378398496776,2.8525344449267806e-09,0.5854508248238188,0.34436078095854883
0.47000000000000003,0.9290193208075662,-23.165851569017775,3.5482006808923404e-15,3.6685430033477e-15,23.500444710776108,0.31918067995892613,-0.0443550710874704,0.27482560887145574,3.1026844906458165e-09,0.585608270204632,0.3434110475002495
0.48,0.9282380614514524,-23.14953870090133,3.6528971278256244e-15,3.8164086032238594e-15,23.483806599680282,0.3189785740272644,-0.0443090423257746,0.27466953170148983,3.368053361945649e-09,0.585775654703273,0.3424624033801261
0.49,0.9274674145878257,-23.133544340890314,3.84386116154722e-15,3.778456361446833e-15,23.467490402470457,0.31877888156169343,-0.044263430223192256,0.2745154513385012,3.6491429412803663e-09,0.5859525608264465,0.3415148501122363
0.5,0.9267069854094419,-23.117856280117596,3.8136465711209735e-15,3.87157517072897e-15,23.45148379593081,0.31858149244663775,-0.04421822023633849,0.27436327221029927,3.946454878511295e-09,0.5861385922924987,0.3405683891704882
0.51,0.9259563988777266,-23.102462929808894,3.887787246560834e-15,3.897811366284824e-15,23.43577508256652,0.3183863024565736,-0.04417339853766414,0.2742129039189095,4.260490249970518e-09,0.5863333726259712,0.33962302199126515
0.52,0.9252152984309258,-23.087353280298544,4.044084526516801e-15,4.056566736956955e-15,23.420353149255924,0.31819321285062185,-0.0441289519692748,0.27406426088134705,4.591749226403833e-09,0.5865365438632635,0.3386787499759131
0.53,0.9244833447929949,-23.07251686327363,4.071336852546284e-15,4.172954881935248e-15,23.405207429158946,0.31800212999884386,-0.04408486800031108,0.2739172619985328,4.940730749311673e-09,0.5867477653591683,0.33773557449309594
0.54,0.9237602148740944,-23.057943716950536,3.9961958421730914e-15,4.34038025097988e-15,23.39032786658362,0.3178129650374284,-0.04404113468757039,0.273771830349858,5.307932215208982e-09,0.5869667126851323,0.33679349688103
0.55,0.9230456007545045,-23.04362435391937,4.201088847717813e-15,4.439004088963035e-15,23.37570488454375,0.31762563355024037,-0.043997740639084175,0.2736278929111562,5.693849167382783e-09,0.5871930766110512,0.3358525184496044
0.56,0.9223392087446223,-23.029549731419173,4.1634543735979964e-15,4.562574430940239e-15,23.361329354768614,0.31744005527446845,-0.0439546749803932,0.27348538029407526,6.098974994721792e-09,0.5874265621632527,0.33491264048239444
0.5700000000000001,0.9216407585144419,-23.01571122383119,4.400269662402418e-15,4.595545914242088e-15,23.347192569950156,0.317256153828327,-0.04391192732328968,0.2733442265050373,6.5238006372422656e-09,0.5876668877520634,0.33397386423857806
0.58,0.9209499822865864,-23.002100597198673,4.462882635136276e-15,4.655167298441779e-15,23.333286218034562,0.31707385645897435,-0.04386948773681757,0.27320436872215675,6.9688142979298066e-09,0.587913784363014,0.3330361909547581
0.59,0.9202666240875267,-22.988709985601087,4.434244220074483e-15,4.892992181753118e-15,23.319602358384497,0.31689309380898106,-0.04382734672034269,0.2730657470886384,7.434501160581604e-09,0.5881669948063237,0.3320996218467015
0.6,0.9195904390521605,-22.97553186922692,4.4760470516501025e-15,4.967060785269161e-15,23.306133399654932,0.3167137996998444,-0.04378549517852268,0.2729283045213217,7.92134311331013e-09,0.5884262730198199,0.3311641581109975
0.61,0.9189211927773723,-22.96255905400474,4.5391576088259815e-15,5.021516880127417e-15,23.292872079241008,0.31653591093118194,-0.04374392439802208,0.27279198653315984,8.42981847744815e-09,0.5886913834209112,0.3302298009266426
0.62,0.9182586607206076,-22.949784652665162,4.666148986655564e-15,5.1851979728722255e-15,23.279811444169333,0.31635936709436296,-0.04370262602583322,0.2726567410685298,8.960401741562685e-09,0.5889621003036476,0.3292965514565581
0.63,0.9176026276398669,-22.93720206711833,4.770508500079756e-15,5.210521203834386e-15,23.266944833316618,0.316184110399448,-0.0436615920490754,0.2725225183503726,9.513563300357248e-09,0.5892382072772604,0.32836441084904333
0.64,0.9169528870718514,-22.9248049720423,4.789210367164885e-15,5.373556308953668e-15,23.25426586084981,0.31601008551440635,-0.04362081477615701,0.27238927073824937,1.008976919824072e-08,0.5895194967429118,0.3274333802391704
0.65,0.9163092408452788,-22.91258729958698,4.885397806213073e-15,5.374977645559019e-15,23.241768400791713,0.3158372394156719,-0.04358028681919523,0.27225695259647664,1.0689480877343614e-08,0.5898057694056722,0.32650346075012576
0.66,0.9156714986266656,-22.90054322510702,5.007759994837357e-15,5.48199982279036e-15,23.22944657262476,0.3156655212491752,-0.043540001077597104,0.2721255201715781,1.131315492984513e-08,0.5900968338190115,0.3255746534944995
0.67,0.9150394774960972,-22.888667153844498,5.011588601379617e-15,5.559033800151434e-15,23.21729472785299,0.3154948822010662,-0.043499950722714724,0.27199493147835146,1.1961242854409773e-08,0.5903925059593247,0.3246469595755292
0.68,0.914413001550724,-22.876953708489445,5.067067559946781e-15,5.599674793409677e-15,23.205307437449644,0.3153252753774048,-0.043460129183493505,0.2718651461939113,1.2634190816631276e-08,0.5906926088282327,0.32372038008830056
0.6900000000000001,0.9137919015339268,-22.865397717551968,5.2090546202121796e-15,5.7053482519351766e-15,23.193479480123738,0.3151566556921559,-0.043420530133041084,0.2717361255591148,1.3332439413344203e-08,0.5909969720805796,0.32279491612090777
0.7000000000000001,0.9131760144882399,-22.853994204485886,5.433665652331664e-15,5.801910124844894e-15,23.18180583134469,0.3149889797628789,-0.04338114747604865,0.2716078322868302,1.405642344070456e-08,0.5913054316762407,0.32187056875557596
0.71,0.9125651834303142,-22.842738377508464,5.4134707905397866e-15,5.748272725115262e-15,23.170281653069427,0.3148222058135521,-0.04334197533700354,0.27148023047654857,1.4806571665965679e-08,0.5916178295539922,0.32094733906975037
0.72,0.9119592570463162,-22.83162562006562,5.537051851696849e-15,5.882012456742365e-15,23.1589022841206,0.31465629358401337,-0.043303008049136005,0.27135328553487736,1.558330660284747e-08,0.5919340133258566,0.32002522813715273
0.73,0.9113580894063007,-22.8206514818958,5.63527887878935e-15,5.983601719902124e-15,23.14766323116901,0.314491204245543,-0.043264240144048186,0.2712269641014948,1.6387044290474405e-08,0.5922538359904485,0.31910423702880797
0.74,0.9107615396962174,-22.809811670650202,5.782961582114054e-15,5.9941355445513875e-15,23.136560160277178,0.31432690032214566,-0.04322566634197723,0.27110123398016844,1.721819407582046e-08,0.5925771556639804,0.318184366814043
0.75,0.9101694719663018,-22.799102044029524,5.737909640740327e-15,6.0556720369521685e-15,23.12558888896419,0.31416334561712844,-0.04318728154264821,0.2709760640744802,1.8077158399623042e-08,0.5929038353276832,0.3172656185614601
0.76,0.9095817548947176,-22.788518602401176,5.693215942769171e-15,6.150709372104214e-15,23.114745378755394,0.3140005051445964,-0.04314908081667637,0.27085142432792,1.8964332585762303e-08,0.5932337425904988,0.31634799333988606
0.77,0.9089982615653924,-22.77805748186369,6.094684770079052e-15,6.2310000098834266e-15,23.10402572818314,0.3138383450655199,-0.04311105939748053,0.2707272856680394,1.98801046340799e-08,0.5935667494659896,0.31543149221929834
0.78,0.9084188692590788,-22.76771494772725,6.043835203563126e-15,6.265711763521437e-15,23.093426166207514,0.31367683262805185,-0.04307321267367354,0.2706036199543783,2.0824855016645107e-08,0.5939027321624931,0.3145161162717308
0.79,0.9078434592567368,-22.757487388382046,6.078329501539983e-15,6.377827396550007e-15,23.082943046028415,0.3135159361117953,-0.0430355361818972,0.2704803999298981,2.179895647746786e-08,0.5942415708856214,0.31360186657215905
0.8,0.9072719166544148,-22.747371309528194,6.2788980997684566e-15,6.402725111357924e-15,23.072572839262346,0.3133556247757464,-0.042998025600071946,0.2703575991756745,2.2802773835681604e-08,0.5945831496522734,0.3126887441993675
0.81,0.9067041301888572,-22.737363328742784,6.255232989603412e-15,6.6169376195575195e-15,23.062312130459503,0.3131958688096558,-0.042960676741034105,0.2702351920686217,2.3836663792209433e-08,0.5949273561153942,0.31177675023679896
0.8200000000000001,0.9061399920731261,-22.727460170361702,6.365821190153385e-15,6.685276955286661e-15,23.05215761193839,0.31303663928857106,-0.042923485546534856,0.2701131537420362,2.4900974739963252e-08,0.5952740813987647,0.3108658857733867
0.8300000000000001,0.9055793978415846,-22.71765866065528,6.453605001218459e-15,6.682786884372633e-15,23.042106078916973,0.312877908130339,-0.04288644808157763,0.2699914600487614,2.5996046577575886e-08,0.5956232199411654,0.30995615190437276
0.84,0.9050222462036234,-22.707955723278577,6.558328762404723e-15,6.778534139914992e-15,23.032154424920968,0.312719648055863,-0.04284956052907158,0.2698700875267914,2.7122210526737656e-08,0.5959746693493044,0.3090475497321085
0.85,0.9044684389055692,-22.698348374978295,6.653698674751358e-15,6.912254410829647e-15,23.02229963745103,0.3125618325519245,-0.042812819184781255,0.26974901336714324,2.8279788953166517e-08,0.5963283302589364,0.30814008036684365
0.86,0.9039178806002476,-22.688833721539837,6.743344948785812e-15,6.993911894168653e-15,23.012538793892322,0.31240443583639277,-0.04277622045255337,0.2696282153838394,2.9469095191270678e-08,0.596684106203652,0.30723374492750044
0.87,0.9033704787237131,-22.679408953958973,6.845831400510333e-15,7.208599929754836e-15,23.002869057650678,0.3122474328256575,-0.042739760839802944,0.2695076719858545,3.0690433372539974e-08,0.5970419034908456,0.30632854454243413
0.88,0.9028261433786884,-22.67007134482384,6.8857754076581446e-15,7.272154239775644e-15,22.993287674501083,0.3120907991041306,-0.04270343695324283,0.26938736215088777,3.194409825772114e-08,0.5974016310844086,0.3054244803501817
0.89,0.9022847872242958,-22.66081824489401,6.9212166516365605e-15,7.297662489793073e-15,22.983791969134987,0.3119345108956774,-0.04266724549484121,0.26926726540083623,3.3230375072862897e-08,0.5977632004937213,0.30452155350019927
0.9,0.9017463253716845,-22.651647079864173,7.079223761309231e-15,7.47309111698243e-15,22.974379341893805,0.3117785450368416,-0.04263118325799292,0.2691473617788487,3.454953934924727e-08,0.5981265256685596,0.3036197651535858
0.91,0.9012106752851899,-22.642555347300938,7.354002352042727e-15,7.494999985165164e-15,22.96504726567735,0.311622878951744,-0.04259524712389156,0.26902763182785244,3.5901856767289295e-08,0.5984915228995368,0.3027191164837963
0.92,0.9006777566886827,-22.633540613742046,7.34714265499752e-15,7.6387383691998e-15,22.9557932830159,0.3114674906285378,-0.0425594340580901,0.2689080565704477,3.7287583004486216e-08,0.5988581107237548,0.30181960867734475
0.93,0.900147491476792,-22.624600511947946,7.423678608658228e-15,7.687415541077376e-15,22.94661500329625,0.31131235859731604,-0.04252374110723837,0.26878861749007765,3.870696358742101e-08,0.5992262098353333,0.30092124293449507
0.9400000000000001,0.8996198036307063,-22.615732738296522,7.615688808528315e-15,7.812503484382712e-15,22.937510100132,0.3111574619093704,-0.042488165395986884,0.2686692965133835,4.016023374793472e-08,0.5995957430005312,0.30002402046994125
0.9500000000000001,0.899094619138275,-22.60693505031216,7.559079205718812e-15,7.844183790235116e-15,22.928476308869648,0.31100278011770927,-0.042452704124047294,0.268550075993662,4.1647618283520245e-08,0.5999666349771784,0.2991279425134781
0.96,0.8985718659181542,-22.598205264321212,7.636777524298991e-15,7.907523583169205e-15,22.919511424221984,0.31084829325875035,-0.042417354563399685,0.2684309386953507,4.316933142196716e-08,0.6003388124381613,0.29823301031066135
0.97,0.8980514737477568,-22.589541253226088,7.734207421896362e-15,8.022792735681489e-15,22.91061329802146,0.3106939818351056,-0.04238211405563826,0.26831186777946736,4.472557669036586e-08,0.6007122038987239,0.29733922512345623
0.98,0.8975333741947804,-22.580940944391156,7.759479149575204e-15,8.156042697969563e-15,22.901779837086163,0.3105398267993862,-0.042346980009447616,0.2681928467899386,4.6316546788486035e-08,0.6010867396473553,0.29644658823087844
0.99,0.897017500552105,-22.572402317633685,7.79364347596695e-15,8.221822822165906e-15,22.893009001191967,0.3103858095389555,-0.0423119498982014,0.2680738596407541,4.794242346661932e-08,0.6014623516800591,0.29555510092962234
1.0,0.896503787775863,-22.56392340331373,7.881014602651272e-15,8.324496989918024e-15,22.88429880114439,0.31023191186156923,-0.0422770212576768,0.26795489060389244,4.9603377407934616e-08,0.6018389736378037,0.294664764534682
1.01,0.8959921724265,-22.55550228051721,7.888457054661026e-15,8.449794278772858e-15,22.87564729694466,0.3100781159818381,-0.04224219168387797,0.2678359242979601,5.1299568115394313e-08,0.6022165407469725,0.2937755803799595
1.02,0.8954825926126521,-22.547137075326816,8.229623760584147e-15,8.617909387285526e-15,22.867052596044267,0.30992440450846076,-0.04220745883096228,0.2677169456774985,5.3031143803301605e-08,0.6025949897626426,0.29288754981886594
1.03,0.894974987937681,-22.538825959175593,8.22028128547794e-15,8.749384728778737e-15,22.858512851683063,0.30977076043217266,-0.04217282040926344,0.2675979400229092,5.479824129351418e-08,0.6029742589145288,0.29200067422491083
1.04,0.8944692994487163,-22.530567147278646,8.32304471705089e-15,8.802139609684493e-15,22.850026261306123,0.30961716711436305,-0.042138274183406293,0.2674788929309567,5.660098591639421e-08,0.6033542878554475,0.29111495499228285
1.05,0.8939654695880626,-22.522358897138414,8.262016118666518e-15,8.952526175269885e-15,22.84159106505491,0.3094636082763151,-0.0421038179705079,0.2673597903058072,5.843949141651442e-08,0.6037350176121518,0.29023039353641944
1.06,0.893463442146842,-22.51419950711947,8.385761111894305e-15,9.143740775813496e-15,22.833205544328628,0.3093100679890257,-0.042069449638460335,0.2672406183505654,6.031385986321352e-08,0.6041163905384148,0.28934699129456753
1.07,0.8929631622207466,-22.506087315088912,8.518276497233996e-15,9.125250432944693e-15,22.824868020411646,0.309156530663569,-0.04203516710429072,0.2671213635592783,6.222418156598455e-08,0.6044983502702306,0.2884647497263344
1.08,0.8924645761677823,-22.498020697118744,8.615750894802727e-15,9.251841434271683e-15,22.81657685316363,0.30900298104196183,-0.04200096833259396,0.26700201270936785,6.417053499480449e-08,0.6048808416830195,0.2875836703142278
1.09,0.8919676315679029,-22.489998066246766,8.653344059556261e-15,9.452669325301962e-15,22.808330439768692,0.30884940418850304,-0.041966851334034785,0.26688255285446827,6.61529867053721e-08,0.6052638108507297,0.2867037545641867
1.1,0.8914722771844231,-22.482017871292932,8.74531480780787e-15,9.521609403093067e-15,22.800127213540446,0.308695785481551,-0.041932814163914894,0.26676297131763615,6.817159126936596e-08,0.6056472050067302,0.2858250040061017
1.11,0.8909784629271201,-22.47407859572802,8.885090887057173e-15,9.588666791457558e-15,22.79196564277991,0.3085421106057109,-0.04189885492080191,0.266643255684909,7.022639120969795e-08,0.6060309725064028,0.2849474201943261
1.12,0.8904861398169328,-22.46617875659182,8.98301810019106e-15,9.738967700081547e-15,22.783844229683442,0.30838836554440546,-0.041864971745217014,0.26652339379918843,7.231741694081309e-08,0.6064150627913404,0.2840710047081754
1.1300000000000001,0.8899952599521727,-22.45831690345829,9.080763335744303e-15,9.834513730021704e-15,22.775761509298025,0.30823453657280175,-0.041831162818377836,0.2664033737544239,7.444468671409097e-08,0.6067994263550675,0.2831957591524184
1.1400000000000001,0.8895057764761672,-22.450491617445135,9.159918582664054e-15,9.923167393992814e-15,22.767716048521272,0.30808061025107253,-0.04179742636099415,0.2662831838900784,7.660820656832045e-08,0.6071840147102044,0.28232168515775596
1.1500000000000001,0.8890176435462629,-22.442701510265387,9.214977226851291e-15,9.987837660253571e-15,22.759706445144122,0.3079265734179682,-0.0417637606321132,0.266162812785855,7.880797028533216e-08,0.6075687803570006,0.2814487843812917
1.16,0.888530816304114,-22.434945223318966,9.312599988932473e-15,1.0102464031495768e-14,22.751731326933562,0.3077724131846795,-0.04173016392801258,0.2660422492566669,8.104395935074286e-08,0.607953676753164,0.2805770585069906
1.17,0.8880452508471953,-22.427221426821983,9.44201626336232e-15,1.0286472648605094e-14,22.743789350753683,0.3076181169289718,-0.04169663458113767,0.26592148234783414,8.331614291991468e-08,0.6083386582849248,0.2797065092461278
1.18,0.8875609042014723,-22.419528818971997,9.404432877099505e-15,1.0265005198954234e-14,22.735879201722863,0.30746367228957394,-0.041663170959082035,0.26580050133049193,8.562447778904676e-08,0.6087236802392672,0.2788371383377272
1.19,0.8870777342951706,-22.411866125147203,9.603793872053987e-15,1.046916834849806e-14,22.727999592405354,0.3073090671608035,-0.04162977146360807,0.2656792956971954,8.796890837149139e-08,0.6091086987772732,0.2779689475489889
1.2,0.886595699933595,-22.404232097138088,9.636477280432318e-15,1.0489720426561842e-14,22.720149262035434,0.30715428968741443,-0.041596434529706225,0.2655578551577082,9.034936667927377e-08,0.6094936709085224,0.2771019386757061
1.21,0.8861147607749389,-22.396625512409635,9.73405945872535e-15,1.0574487944166848e-14,22.71232697577264,0.3069993282596517,-0.04156315862469076,0.265436169634961,9.276577230979795e-08,0.6098785544664947,0.2762361135426716
1.22,0.8856348773070366,-22.389045173392805,9.888261871348611e-15,1.0646359910950572e-14,22.704531523986354,0.3068441715085014,-0.041529942247330316,0.2653142292611711,9.521803243779718e-08,0.6102633080849305,0.27537147400407375
1.23,0.8851560108250183,-22.381489906803715,9.99163318684806e-15,1.068476269056646e-14,22.696761721568407,0.3066888083011215,-0.04149678392701162,0.2651920243741099,9.77060418124812e-08,0.6106478911750955,0.27450802194388085
1.24,0.8846781234098134,-22.37395856298912,1.0060634649816402e-14,1.0859174487279336e-14,22.689016407272323,0.30653322773644287,-0.04146368222293457,0.2650695455135083,1.0022968275989855e-07,0.6110322639039159,0.27364575927621465
1.25,0.8842011779074721,-22.366450015297115,1.021142260256402e-14,1.0895112716257657e-14,22.68129444307784,0.3063774191409312,-0.041430635723337446,0.26494678341759376,1.0278882519053053e-07,0.6114163871729328,0.2727846879457142
1.26,0.8837251379092584,-22.35896315947154,1.0211778297647151e-14,1.1017498290437339e-14,22.673594713579554,0.30622137206449773,-0.04139764304475068,0.26482372901974705,1.0538332661205733e-07,0.6118002225980448,0.271924809927887
